source,target,tgt_lng
ダークウィルの侵略,Invasión de Darkwill,es-MX
ダークチャイルド,H. de la Oscuridad,es-MX
チェイン ベスト,Cota de Malla,es-MX
チェインブレイカー,Rompecadenas,es-MX
チューンド オシレーター,Resonador Afinado,es-MX
チョ＝ガス,Cho'Gath,es-MX
ツインガーディアン,Guardianes Gemelos,es-MX
ティーモ,Teemo,es-MX
ディスラプター,Disruptor,es-MX
ディスラプターの紋章,Emblema de Disruptor,es-MX
ディフェンダー,Defensor,es-MX
ディフェンダーの紋章,Emblema de Defensor,es-MX
デスブレード,Filo de la Muerte,es-MX
デッド マン ダガー,Daga del Hombre Muerto,es-MX
デッドリアー ブレード,Espadas Más Letales,es-MX
デマーシア,Demacia,es-MX
デマーシアの紋章,Emblema de Demacia,es-MX
デマーシアよ永遠に,Demacia por Siempre,es-MX
デュオキュー,Cola Dúo,es-MX
トライフェクタ,Trifecta,es-MX
トリスターナ,Tristana,es-MX
トリンダメア,Tryndamere,es-MX
トレードセクター,Sector de Intercambio,es-MX
ドクター・ムンド,Dr. Mundo,es-MX
ドラゴン クロウ,Garra de Dragón,es-MX
ドラゴンの守護者,Guardia Dracónica,es-MX
ドラゴンボーン,La Hija del Dragón,es-MX
ドレイヴン,Draven,es-MX
ドレッドウェイの砲撃,Cañón del Heraldo de la Muerte,es-MX
ドーンコア,Esfera del Amanecer,es-MX
ナイト エッジ,Filo de la Noche,es-MX
ナサス,Nasus,es-MX
ナッシャー トゥース,Diente de Nashor,es-MX
ニダリー,Nidalee,es-MX
ニーコ,Neeko,es-MX
ネガトロン クローク,Capa de Negatrones,es-MX
ノクサス,Noxus,es-MX
ノクサスの紋章,Emblema de Noxus,es-MX
ノーチラス,Nautilus,es-MX
ハントレス,Cazadora,es-MX
ハンド オブ ジャスティス,Mano de la Justicia,es-MX
ハーベスター,Cosechador,es-MX
バイナリー空中投下,Lanzamiento Aéreo Binario,es-MX
バフが1つ、バフが2つ,"Una Mejora, Dos Mejoras",es-MX
バロンナッシャー,Barón Nashor,es-MX
バークナックル,Nudillos de Percebe,es-MX
バースデー リユニオン,Reunión de Cumpleaños,es-MX
バースデープレゼント,Regalo de cumpleaños,es-MX
バード,Bardo,es-MX
パンドラのアイテム,Objetos de Pandora,es-MX
パンドラのベンチ,Banca de Pandora,es-MX
ヒロイック,Heroico,es-MX
ヒーリングオーブ,Orbes de curación,es-MX
ビッグフレンド,Gran Amigo,es-MX
ビルジウォーター,Aguasturbias,es-MX
ビルジウォーターの小型チャンピオン複製器,Duplicador de Campeón menor de Aguasturbias,es-MX
ビルジウォーターの紋章,Emblema de Aguasturbias,es-MX
ピルトーヴァー,Piltóver,es-MX
ピルトーヴァーの発明品,Invento de Piltóver,es-MX
ピルトーヴァーの紋章,Emblema de Piltóver,es-MX
フィズ,Fizz,es-MX
フィッシュボーン,Carapescado,es-MX
フィドルスティックス,Fiddlesticks,es-MX
フォビドゥン アイドル,Ídolo Prohibido,es-MX
フライパン,Sartén,es-MX
フリッカーブレード,Cuchillas Raudas,es-MX
フレヨルド,El Fréljord,es-MX
フレヨルドの紋章,Emblema del Fréljord,es-MX
ブライアー,Briar,es-MX
ブラウム,Braum,es-MX
ブラックスミス,Herrero,es-MX
ブラックマーケットの再入荷,Reabastecimiento del Mercado Negro,es-MX
ブラックマーケットの爆発物,Explosivos del Mercado Negro,es-MX
ブラッドサースター,La Sanguinaria,es-MX
ブランブル ベスト,Vesta Espinosa,es-MX
ブリッツクランク,Blitzcrank,es-MX
ブルーザー,Matón,es-MX
ブルーザーの紋章,Emblema de Matones,es-MX
ブルーバフ,Mejora azul,es-MX
ブロック,Brock,es-MX
プラシディウムの防衛,Defensa del Placidium,es-MX
プラシーボ,Placebo,es-MX
プリズムの運命,Destino Prismático,es-MX
プリズムチケット,Boleto Prismático,es-MX
プロテクターの誓い,Juramento del Protector,es-MX
プローラー クロウ,Garra del Merodeador,es-MX
ヘクスゲート トラベル,Viaje por el Portal Hex,es-MX
ヘクステック ガンブレード,Sablepistola Hextech,es-MX
ヘクスメック,Mecha Hex,es-MX
ヘッジファンド,Fondo de inversión,es-MX
ベイガー,Veigar,es-MX
ベストフレンド,Mejores Amigos,es-MX
ベルト オーバーフロー,Cinturón XL,es-MX
ベル＝ヴェス,Bel'Veth,es-MX
ホライゾン フォーカス,Enfoque al Horizonte,es-MX
ボクシングのレッスン,Lecciones de Boxeo,es-MX
ボディーガードの訓練,Entrenamiento de Guardaespaldas,es-MX
ボリベア,Volibear,es-MX
ポイズンパル,Los Tóxicos,es-MX
ポッピー,Poppy,es-MX
ポータブル フォージ,Forja Portátil,es-MX
ポータルワープ,Distorsión del Entorno,es-MX
マイクロロケット,Microcohetes,es-MX
マグネトロンコイル,Bobina de Magnetrón,es-MX
マルザハール,Malzahar,es-MX
マーターズ ヴァーチュ,Virtud del Mártir,es-MX
ミスコネクション,Conexiones fallidas,es-MX
ミッションの再開,Reiniciar Misión,es-MX
ミトン,Mitones,es-MX
ミニマックス,Mínimo/Máximo,es-MX
ミリオ,Milio,es-MX
ムダニ デカイ ロッド,Vara Innecesariamente Grande,es-MX
メイスの決意,Voluntad del Mazo,es-MX
メル,Mel,es-MX
モメンタムドライブ,Motor de Impulso,es-MX
モレロノミコン,Morellonomicón,es-MX
ヤスオ,Yasuo,es-MX
ユナラ,Yunara,es-MX
ヨネ,Yone,es-MX
ヨリック,Yorick,es-MX
ヨードル,Yordle,es-MX
ヨードルの紋章,Emblema de Yordle,es-MX
ライズ,Ryze,es-MX
ライトシールドのクレスト,Cresta de Escudo de Luz,es-MX
ラインナップ,Alineación,es-MX
ラスト ウィスパー,Último Suspiro,es-MX
ラッキーグローブ,Guantes de la Suerte,es-MX
ラックス,Lux,es-MX
ラバドン デスキャップ,Sombrero Mortífero de Rabadon,es-MX
ラピッド ファイアキャノン,Cañón de Fuego Rápido,es-MX
ランブル,Rumble,es-MX
リカーブ ボウ,Arco Recurvado,es-MX
リサンドラ,Lissandra,es-MX
リッチ ベイン,Maldición del Liche,es-MX
リデンプションの魂,Espíritu de Redención,es-MX
リフティング大会,Competencia de Pesas,es-MX
リフトスカトル,Cangrejo Escurridizo,es-MX
リフトスカージ,Plaga de la Grieta,es-MX
リフトヘラルド,Her. de la Grieta,es-MX
ルシアン&セナ,Lucian y Senna,es-MX
ルブラン,LeBlanc,es-MX
ルル,Lulu,es-MX
ルーデン テンペスト,Tempestad de Luden,es-MX
ルーンメイジ,Mago Rúnico,es-MX
レイトゲーム スケーリング,Progresión en el juego tardío,es-MX
レイトゲーム スペシャリスト,Especialista en el juego tardío,es-MX
レオナ,Leona,es-MX
レク＝サイ,Rek'Sai,es-MX
レッドバフ,Mejora Roja,es-MX
レディアントの遺物,Reliquias Radiantes,es-MX
レネクトン,Renekton,es-MX
レベルアップ！,¡Sube de nivel!,es-MX
ロリス,Loris,es-MX
ロングショット,Tirolargo,es-MX
ロングショットの紋章,Emblema de Tirolargo,es-MX
ローリングデイズ,Actualiza sin parar,es-MX
ワン、ツー、ファイブ！,"Uno, dos, ¡cinco!",es-MX
ワン、ツーツー、スリー,Uno Doooos Tres,es-MX
ワンド オーバーフロー,Sobrecarga de Varas,es-MX
ワーウィック,Warwick,es-MX
ワーデン,Protector,es-MX
ワーデンの紋章,Emblema de Protector,es-MX
ワーモグ アーマー,Armadura de Warmog,es-MX
ワールドエンダー,Dest. de Mundos,es-MX
ワールドルーン,Las Runas Geogénicas,es-MX
ヴァイ,Vi,es-MX
ヴァンキッシャー,Vencedor,es-MX
ヴァンキッシャーの紋章,Emblema de Vencedor,es-MX
ヴィエゴ,Viego,es-MX
ヴェイン,Vayne,es-MX
ヴォイド,Vacío,es-MX
ヴォイド ガントレット,Guantelete del Vacío,es-MX
ヴォイド スタッフ,Báculo del Vacío,es-MX
ヴォイドの紋章,Emblema del Vacío,es-MX
一二二三,Uno Doooos Tres,es-MX
一人前プレート,Solo Pétreo,es-MX
一等航海士のフリントロック,Fusil de Chispa del Primer Oficial,es-MX
一致団結,Forma equipo,es-MX
一，二，五！,"Uno, dos, ¡cinco!",es-MX
三幻神,Legión de Tres,es-MX
三项赛,Trifecta,es-MX
三，三，三！,3 Tres,es-MX
上方移動,Trepador Social,es-MX
上进心,Trepador Social,es-MX
不安定なコア,Núcleo Inestable,es-MX
不屈,El Indomable,es-MX
不滅の協定,Pacto Eterno,es-MX
不稳定核心,Núcleo Inestable,es-MX
与狼共舞,Lobos Elegidos,es-MX
专属定制,Personalización exclusiva,es-MX
世界符文,Las Runas Geogénicas,es-MX
两把刷子,Doblete,es-MX
主人公補正,La trama lo protege,es-MX
主宰,Coloso,es-MX
主宰纹章,Emblema de Coloso,es-MX
丽桑卓,Lissandra,es-MX
举重比赛,Competencia de Pesas,es-MX
乐芙兰,LeBlanc,es-MX
二进制空投,Lanzamiento Aéreo Binario,es-MX
亚恒,Zaahen,es-MX
亚托克斯,Aatrox,es-MX
亚索,Yasuo,es-MX
亡者的短剑,Daga del Hombre Muerto,es-MX
仕送り,Paquete de Cuidados,es-MX
以眼还眼,Ojo por Ojo,es-MX
以绪塔尔,Ixtal,es-MX
以绪塔尔纹章,Emblema de Ixtal,es-MX
优柔寡断,Indecisión,es-MX
伺机待发,Preparación,es-MX
佐伊,Zoe,es-MX
佛耶戈,Viego,es-MX
便携锻炉,Forja Portátil,es-MX
俄洛伊,Illaoi,es-MX
信仰之跃,Salto de Fe,es-MX
信仰震,Salto de Fe,es-MX
修复型回响,Ecos Reparadores,es-MX
假人化,¿Hacemos un Muñeco?,es-MX
储蓄账户,Cuenta de Ahorros,es-MX
優柔不断,Indecisión,es-MX
元初公理,Los Axiomata,es-MX
光の番人,Centinelas de la Luz,es-MX
光明哨兵,Centinelas de la Luz,es-MX
光明圣物,Reliquias Radiantes,es-MX
光明无赖,Rufián Radiante,es-MX
光盾徽章,Cresta de Escudo de Luz,es-MX
克格莫,Kog'Maw,es-MX
入门套件,Paquete de iniciación,es-MX
全身全霊,Gran Compromiso,es-MX
兰博,Rumble,es-MX
关爱包裹,Paquete de Cuidados,es-MX
兹若特传送门,Portal Zz'Rot,es-MX
内瑟斯,Nasus,es-MX
冕卫,Guardia de la Corona,es-MX
凯南,Kennen,es-MX
凯特琳,Caitlyn,es-MX
列队,Alineación,es-MX
利落保镖,Entrenamiento de Guardaespaldas,es-MX
别再错过,Conexiones fallidas,es-MX
前借り,Préstamo Anticipado,es-MX
前線維持,Mantén la Posición,es-MX
剑之工匠,Fabricante de Espadas,es-MX
剣鍛冶,Fabricante de Espadas,es-MX
力の聖杯,Cáliz de Poder,es-MX
加冕礼,Coronación,es-MX
加速之门,Portal de Aceleración,es-MX
加里奥,Galio,es-MX
劣化版鏡像のペルソナ,Persona en Espejo menor,es-MX
动能屏障,Barrera Cinética,es-MX
动量驱动器,Motor de Impulso,es-MX
勝ち抜け,A Remontar,es-MX
千珏,Kindred,es-MX
升星之运,En racha,es-MX
升级咯！,¡Sube de nivel!,es-MX
升级！,¡Mejora!,es-MX
卑尔维斯,Bel'Veth,es-MX
单身板甲,Solo Pétreo,es-MX
卡莉丝塔,Kalista,es-MX
卡莎,Kai'Sa,es-MX
卢登的激荡,Tempestad de Luden,es-MX
卢锡安与赛娜,Lucian y Senna,es-MX
即席アーマー,Armadura Improvisada,es-MX
厄斐琉斯,Aphelios,es-MX
厨神阿福,U.R.F.,es-MX
双城赢家,Viktoria Arcana,es-MX
双子守护神,Guardianes Gemelos,es-MX
双排,Cola Dúo,es-MX
反响,Réplica,es-MX
反曲之弓,Arco Recurvado,es-MX
变形重组器,Megamorfosis,es-MX
可大可小,Mínimo/Máximo,es-MX
可酷伯与悠米,Kobuko y Yuumi,es-MX
吉格斯,Ziggs,es-MX
后期专家,Especialista en el juego tardío,es-MX
后期收益,Progresión en el juego tardío,es-MX
呪いの刃,Cuchilla Maldita,es-MX
呪われた望遠鏡,Catalejo Embrujado,es-MX
嗜火,Piromanía,es-MX
嘉文四世,Jarvan IV,es-MX
四费增援,Cuatro Refuerzos,es-MX
回声引擎,Ecomotor,es-MX
圣盾使的誓约,Juramento del Protector,es-MX
坚守防线,Mantén la Posición,es-MX
坚定之心,Espíritu Firme,es-MX
埋もれた宝物,Tesoros Enterrados,es-MX
基克的先驱,Heraldo de Zeke,es-MX
基兰,Zilean,es-MX
基础装备自助餐,Buffet de componentes,es-MX
報復,Retribución,es-MX
塔里克,Taric,es-MX
塞拉斯,Sylas,es-MX
复苏之风,Segundo Aire,es-MX
夕闇の加護,Égida del Ocaso,es-MX
夜之锋刃,Filo de la Noche,es-MX
夜明けの加護,Égida del Amanecer,es-MX
大きな福袋,Bolsa de Sorpresas grande,es-MX
大买特买,Compras compulsivas,es-MX
大刷特刷,Grandes Intentos,es-MX
大剑溢流,Espada Desmedida,es-MX
大副的燧发枪,Fusil de Chispa del Primer Oficial,es-MX
大哥罩我,Gran Amigo,es-MX
大地のアクシオム,Axioma de Tierra,es-MX
大天使之杖,Báculo del Arcángel,es-MX
大炮火力网,Torrente de Artillería,es-MX
大百宝袋,Bolsa de Sorpresas grande,es-MX
大砲の雨,Torrente de Artillería,es-MX
大而有力,Fuerte y Enorme,es-MX
天の祝福,Bendición Celestial,es-MX
天生二星,Estrellas Nacientes,es-MX
天降金币,Lluvia de oro,es-MX
奇亚娜,Qiyana,es-MX
奈德丽,Nidalee,es-MX
奥恩,Ornn,es-MX
奥莉安娜,Orianna,es-MX
女神の涙,Lágrima de la Diosa,es-MX
女神之泪,Lágrima de la Diosa,es-MX
好きなだけ泣くがいい,Llora Todo lo que Quieras,es-MX
好事成双,Problema Doble,es-MX
妮蔻,Neeko,es-MX
娑娜,Sona,es-MX
孙悟空,Wukong,es-MX
宇宙の呼び声,Llamado Cósmico,es-MX
安妮,Annie,es-MX
安慰剂,Placebo,es-MX
安蓓萨,Ambessa,es-MX
宝藏台风,Tifón del Tesoro,es-MX
密银黎明,Amanecer Plateado,es-MX
对冲基金,Fondo de inversión,es-MX
小さくても強烈,Pequeño pero mortífero,es-MX
小さな仲間たち,Amiguitos,es-MX
小さな福袋,Bolsa de Sorpresas Pequeña,es-MX
小伙伴,Amiguitos,es-MX
小小福袋,Bolsa de Sorpresas Pequeña,es-MX
小而致命,Pequeño pero mortífero,es-MX
山積みのシトラス,Pila de Cítricos,es-MX
岩土公理,Axioma de Tierra,es-MX
岩宝,Brock,es-MX
峡谷先锋,Her. de la Grieta,es-MX
峡谷迅捷蟹,Cangrejo Escurridizo,es-MX
崔丝塔娜,Tristana,es-MX
巧みなクラフト,Artesanía Creativa,es-MX
巨人の誓い,Valor del Titán,es-MX
巨人杀手,Verdugo de Gigantes,es-MX
巨人腰带,Cinturón de Gigante,es-MX
巨型九头蛇,Hidra Titánica,es-MX
巨大化ビーム,Rayo de Gigantificación,es-MX
巨大化射线,Rayo de Gigantificación,es-MX
巨神峰,Targón,es-MX
巨龙之爪,Garra de Dragón,es-MX
巨龙卫士,Guardia Dracónica,es-MX
巫妖之祸,Maldición del Liche,es-MX
巴德,Bardo,es-MX
布里茨,Blitzcrank,es-MX
布隆,Braum,es-MX
希尔科的复仇,Venganza de Silco,es-MX
希瓦娜,Shyvana,es-MX
帽子ジュース,Juguito de Gorrito,es-MX
帽子饮品,Juguito de Gorrito,es-MX
幸运手套,Guantes de la Suerte,es-MX
幸运达布隆金币,Doblón de la Suerte,es-MX
幸運の金貨,Doblón de la Suerte,es-MX
幽魂弯刀,Sable Espectral,es-MX
広がる根,Raíces Propagadoras,es-MX
庇護者のお供,Alianza del Guardián,es-MX
应急护甲,Armadura Improvisada,es-MX
应急护盾,La trama lo protege,es-MX
弗雷尔卓德,El Fréljord,es-MX
弗雷尔卓德纹章,Emblema del Fréljord,es-MX
强盗的骰子,Dado del Forajido,es-MX
强袭者的链枷,Mangual del Guerrero,es-MX
影の操り人形,Marioneta Sombría,es-MX
征服者,Vencedor,es-MX
征服者纹章,Emblema de Vencedor,es-MX
微型导弹,Microcohetes,es-MX
德玛西亚,Demacia,es-MX
德玛西亚万岁,Demacia por Siempre,es-MX
德玛西亚纹章,Emblema de Demacia,es-MX
德莱厄斯,Darius,es-MX
德莱文,Draven,es-MX
心之钢,Corazón de Acero,es-MX
心身統御のペンダント,Relicario Enervante,es-MX
忍耐の美徳,La Paciencia es una Virtud,es-MX
思惑買い,Acumular,es-MX
怪しげなトレンチコート,Gabardina Sospechosa,es-MX
恕瑞玛,Shurima,es-MX
恶火小斧,Hacha de Fuego Infernal,es-MX
想定内の意外性,Espera lo Inesperado,es-MX
意料之中的意外,Espera lo Inesperado,es-MX
慎,Shen,es-MX
成吨的属性！,¡Milestadísticas!,es-MX
成堆柑橘,Pila de Cítricos,es-MX
成長志向,Plan de Crecimiento,es-MX
成长型思维,Plan de Crecimiento,es-MX
戦闘準備,Preparación,es-MX
戴冠式,Coronación,es-MX
承诺之护,Protección Prometida,es-MX
投資完了,Inversión,es-MX
投资,Inversión,es-MX
护卫,Defensor,es-MX
护卫纹章,Emblema de Defensor,es-MX
护甲消除器,Aniquilador de Armadura,es-MX
拉克丝,Lux,es-MX
拳击课程,Lecciones de Boxeo,es-MX
拳套,Guantes de Combate,es-MX
挑个好伙计！,Construye tu Compi,es-MX
振奋盔甲,Apariencia Espiritual,es-MX
採掘ドリル,Taladro de Excavación,es-MX
探索者的护臂,Guardabrazo del Buscador,es-MX
提莫,Teemo,es-MX
纳什男爵,Barón Nashor,es-MX
大龙,Barón Nashor,es-MX
干玉,Kindred,es-MX
丁真,Milio,es-MX
Golem,魔像,es-MX
魔像,Golem,es-MX
Rift Scuttler,峡谷迅捷蟹,es-MX
峡谷迅捷蟹,Rift Scuttler,es-MX
Training Dummy,训练假人,es-MX
训练假人,Training Dummy,es-MX
Voidspawn,虚空生物,es-MX
虚空生物,Voidspawn,es-MX
Krug,石甲虫,es-MX
石甲虫,Krug,es-MX
Murk Wolf,暗影狼,es-MX
暗影狼,Murk Wolf,es-MX
Murkwolf,暗影狼,es-MX
暗影狼,Murkwolf,es-MX
Razorbeak,锋喙鸟,es-MX
锋喙鸟,Razorbeak,es-MX
Rift Herald,峡谷先锋,es-MX
峡谷先锋,Rift Herald,es-MX
Elder Dragon,远古巨龙,es-MX
远古巨龙,Elder Dragon,es-MX
Brand,布兰德,es-MX
布兰德,Brand,es-MX
Darius,德莱厄斯,es-MX
Dr. Mundo,蒙多医生,es-MX
蒙多医生,Dr. Mundo,es-MX
Elise,伊莉丝,es-MX
伊莉丝,Elise,es-MX
Fiddlesticks,费德提克,es-MX
费德提克,Fiddlesticks,es-MX
Galio,加里奥,es-MX
Garen,盖伦,es-MX
盖伦,Garen,es-MX
LeBlanc,乐芙兰,es-MX
Miss Fortune,厄运小姐,es-MX
厄运小姐,Miss Fortune,es-MX
Morgana,莫甘娜,es-MX
莫甘娜,Morgana,es-MX
Neeko,妮蔻,es-MX
Renekton,雷克顿,es-MX
雷克顿,Renekton,es-MX
Rengar,雷恩加尔,es-MX
雷恩加尔,Rengar,es-MX
Samira,莎弥拉,es-MX
莎弥拉,Samira,es-MX
Senna,赛娜,es-MX
赛娜,Senna,es-MX
Shaco,萨科,es-MX
萨科,Shaco,es-MX
Twisted Fate,崔斯特,es-MX
崔斯特,Twisted Fate,es-MX
Varus,韦鲁斯,es-MX
韦鲁斯,Varus,es-MX
Veigar,维迦,es-MX
维迦,Veigar,es-MX
Vex,薇古丝,es-MX
薇古丝,Vex,es-MX
Zed,劫,es-MX
劫,Zed,es-MX
Zeri,泽丽,es-MX
泽丽,Zeri,es-MX
Zyra,婕拉,es-MX
婕拉,Zyra,es-MX
Braum,布隆,es-MX
Nidalee,奈德丽,es-MX
Shyvana,希瓦娜,es-MX
Kindred,千珏,es-MX
Yuumi,悠米,es-MX
悠米,Yuumi,es-MX
Illaoi,俄洛伊,es-MX
Seraphine,萨勒芬妮,es-MX
萨勒芬妮,Seraphine,es-MX
Xayah,霞,es-MX
霞,Xayah,es-MX
Jhin,烬,es-MX
烬,Jhin,es-MX
Naafiri,纳亚菲利,es-MX
纳亚菲利,Naafiri,es-MX
Gragas,古拉加斯,es-MX
古拉加斯,Gragas,es-MX
Kog'Maw,克格莫,es-MX
Skarner,斯卡纳,es-MX
斯卡纳,Skarner,es-MX
Jax,贾克斯,es-MX
贾克斯,Jax,es-MX
Kobuko,可酷伯,es-MX
可酷伯,Kobuko,es-MX
Sejuani,瑟庄妮,es-MX
瑟庄妮,Sejuani,es-MX
Poppy,波比,es-MX
波比,Poppy,es-MX
Ziggs,吉格斯,es-MX
Cho'Gath,科加斯,es-MX
科加斯,Cho'Gath,es-MX
Urgot,厄加特,es-MX
厄加特,Urgot,es-MX
Sylas,塞拉斯,es-MX
Aurora,阿萝拉,es-MX
阿萝拉,Aurora,es-MX
Vayne,薇恩,es-MX
薇恩,Vayne,es-MX
Leona,蕾欧娜,es-MX
蕾欧娜,Leona,es-MX
Vi,蔚,es-MX
蔚,Vi,es-MX
Mordekaiser,莫德凯撒,es-MX
莫德凯撒,Mordekaiser,es-MX
Alistar,阿利斯塔,es-MX
阿利斯塔,Alistar,es-MX
Viego,佛耶戈,es-MX
Jarvan IV,嘉文四世,es-MX
Graves,格雷福斯,es-MX
格雷福斯,Graves,es-MX
Annie,安妮,es-MX
Rhaast,拉亚斯特,es-MX
拉亚斯特,Rhaast,es-MX
Tibbers,提伯斯,es-MX
提伯斯,Tibbers,es-MX
Draven,德莱文,es-MX
Zac,扎克,es-MX
扎克,Zac,es-MX
Jinx,金克丝,es-MX
金克丝,Jinx,es-MX
Ekko,艾克,es-MX
艾克,Ekko,es-MX
Mechadrone,机甲无人机,es-MX
机甲无人机,Mechadrone,es-MX
Mechacannon,机甲加农炮,es-MX
机甲加农炮,Mechacannon,es-MX
Mechasoldier,机甲士兵,es-MX
机甲士兵,Mechasoldier,es-MX
Mechaminion,机甲小兵,es-MX
机甲小兵,Mechaminion,es-MX
Mechaurelion,机甲奥瑞利安,es-MX
机甲奥瑞利安,Mechaurelion,es-MX
Mechazir,机甲阿兹尔,es-MX
机甲阿兹尔,Mechazir,es-MX
Hacked Egg,被黑入的蛋,es-MX
被黑入的蛋,Hacked Egg,es-MX
Tome of Traits,纹章之书,es-MX
纹章之书,Tome of Traits,es-MX
SightWard,侦察守卫,es-MX
侦察守卫,SightWard,es-MX
Aphelios,厄斐琉斯,es-MX
Completed Item Anvil,成装锻造器,es-MX
成装锻造器,Completed Item Anvil,es-MX
Component Anvil,基础装备锻造器,es-MX
基础装备锻造器,Component Anvil,es-MX
Artifact Item Anvil,神器装备锻造器,es-MX
神器装备锻造器,Artifact Item Anvil,es-MX
Support item anvil,辅助装锻造器,es-MX
辅助装锻造器,Support item anvil,es-MX
Mercenary Chest,赏金猎人宝箱,es-MX
